date,order_no,qty,loading,carrier,product,code
2026-02-12,7257719527,33001.5,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK046
2026-02-12,7257719552,32992.7,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK006
2026-02-12,7257719563,33001.7,S132,شركة أفق الطائف,91,MK017
2026-02-12,7257720118,31998.0,S091,Al-Nassar Transport Company,91,JA053
2026-02-12,7257720130,31998.0,S091,Al-Nassar Transport Company,91,JA069
2026-02-12,7257720406,31995.0,S091,Al-Nassar Transport Company,ديزل,JA061
2026-02-12,7257694576,31990.1,S184,شركة القوة المتجددة للوقود,95,RY075
2026-02-12,7257716254,32025.0,S012,محطة منير سفير المطيري,91,RY024
2026-02-12,7257716295,32003.3,S133,شركة القوة المتجددة للوقود,91,RY075
2026-02-13,7257729041,31979.0,S133,شركة القوة المتجددة للوقود,91,RY025
2026-02-13,7257698897,32010.9,S184,شركة القوة المتجددة للوقود,95,RY025
2026-02-13,7257706774,31990.9,S184,محطة منير سفير المطيري,95,RY042
2026-02-13,7257722108,31998.1,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-02-13,7257728921,32026.0,S012,محطة منير سفير المطيري,91,RY024
2026-02-14,7257729228,32034.0,S012,شركة القوة المتجددة للوقود,ديزل,RY075
2026-02-14,7257736972,31997.2,S133,شركة القوة المتجددة للوقود,95,RY075
2026-02-14,7257737012,32003.7,S142,مؤسسة مسار الطريق للنقليات,91,QS055
2026-02-12,7257727944,32989.8,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK046
2026-02-12,7257728045,32993.2,S132,شركة تزويد السعودية المحدودة,95,MK035
2026-02-12,7257728079,32998.8,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK028
2026-02-12,7257728119,33004.8,S132,مؤسسة الدائرة للنقليات,95,MK004
2026-02-12,7257728146,32993.7,S132,شركة النسيم الجديد المحدودة,95,MK031
2026-02-12,7257728200,32998.6,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-02-12,7257728219,33003.9,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-02-12,7257728270,33004.0,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-02-12,7257728297,33005.2,S132,شركة أفق الطائف,95,MK017
2026-02-12,7257728326,33003.7,S132,شركة أفق الطائف,95,MK001
2026-02-12,7257728344,32991.6,S132,شركة أفق الطائف,95,MK033
2026-02-12,7257716957,33001.7,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-02-12,7257716917,32992.0,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-12,7257719460,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-02-12,7257719476,32001.6,S132,شركة القوة المتجددة للوقود,ديزل,MK071
2026-02-12,7257719492,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-02-12,7257719508,32993.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-12,7257719538,33001.8,S132,شركة تزويد السعودية المحدودة,91,MK005
2026-02-12,7257716833,31992.8,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-02-12,7257719740,32992.1,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-02-12,7257720482,33001.6,S132,مؤسسة الدائرة للنقليات,91,MK047
2026-02-12,7257720552,32990.6,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-02-12,7257722504,32990.2,S132,مؤسسة الدائرة للنقليات,95,MK047
2026-02-13,7257730794,33008.1,S132,شركة أفق الطائف,91,MK001
2026-02-13,7257718434,33004.7,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK093
2026-02-13,7257730956,32000.0,S091,Al-Nassar Transport Company,95,JA069
2026-02-13,7257730851,33002.0,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-02-13,7257730027,32986.8,S132,شركة النسيم الجديد المحدودة,91,MK018
2026-02-13,7257730014,32991.0,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-02-13,7257730005,32992.1,S132,شركة النسيم الجديد المحدودة,91,MK020
2026-02-13,7257729994,33001.5,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-02-13,7257729969,33002.0,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-02-13,7257729938,33003.7,S132,شركة تزويد السعودية المحدودة,91,MK028
2026-02-13,7257729870,32989.7,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK046
2026-02-13,7257730967,33003.0,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-02-13,7257730979,32002.8,S132,شركة القوة المتجددة للوقود,91,MK093
2026-02-13,7257730840,32989.8,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-02-13,7257731108,31992.6,S132,شركة القوة المتجددة للوقود,91,MK014
2026-02-13,7257728421,32002.6,S132,شركة القوة المتجددة للوقود,ديزل,MK047
2026-02-13,7257728395,33002.0,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-13,7257727786,32998.2,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-02-13,7257730821,33002.6,S132,شركة أفق الطائف,91,MK033
2026-02-13,7257730816,32981.9,S132,شركة أفق الطائف,91,MK022
2026-02-13,7257735571,33002.1,S132,شركة النسيم الجديد المحدودة,95,MK029
2026-02-13,7257735912,32988.8,S132,مؤسسة الدائرة للنقليات,95,MK047
2026-02-13,7257735600,33004.5,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK071
2026-02-13,7257735714,31992.1,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-02-13,7257735756,32001.2,S132,شركة القوة المتجددة للوقود,ديزل,MK035
2026-02-13,7257735568,33003.8,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-02-13,7257735559,33003.5,S132,شركة أفق الطائف,95,MK022
2026-02-13,7257735552,32993.2,S132,شركة النسيم الجديد المحدودة,95,MK018
2026-02-13,7257735546,33004.9,S132,شركة النسيم الجديد المحدودة,95,MK016
2026-02-13,7257735530,32994.4,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-02-13,7257735515,33002.8,S132,شركة النسيم الجديد المحدودة,95,MK020
2026-02-13,7257735508,33002.2,S132,شركة النسيم الجديد المحدودة,95,MK023
2026-02-13,7257735478,33003.6,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK063
2026-02-13,7257730937,33000.7,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK005
2026-02-13,7257729495,32993.2,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-02-13,7257729459,33001.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-13,7257729435,31994.9,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-02-13,7257731031,33001.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-02-13,7257729420,32001.9,S132,شركة القوة المتجددة للوقود,ديزل,MK033
2026-02-13,7257729399,32001.6,S132,شركة القوة المتجددة للوقود,ديزل,MK068
2026-02-13,7257731083,32997.5,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-02-13,7257727771,32998.3,S132,شركة النسيم الجديد المحدودة,95,MK072
2026-02-13,7257731196,33001.7,S132,شركة النسيم الجديد المحدودة,91,MK016
2026-02-13,7257731199,33002.0,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-02-13,7257733104,31993.7,S132,شركة القوة المتجددة للوقود,95,MK068
2026-02-13,7257733216,33005.1,S132,مؤسسة الدائرة للنقليات,95,MK064
2026-02-13,7257735400,32596.1,S132,شركة تزويد السعودية المحدودة,95,MK028
2026-02-13,7257735449,33003.8,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK005
2026-02-13,7257735462,33004.8,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK006
2026-02-14,7257731092,33002.9,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-02-14,7257737547,32789.9,S132,شركة أفق الطائف,91,MK001
2026-02-14,7257737536,33002.7,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-02-14,7257737530,32993.0,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-02-14,7257737516,32992.5,S132,شركة النسيم الجديد المحدودة,91,MK019
2026-02-14,7257737506,33002.3,S132,شركة النسيم الجديد المحدودة,91,MK084
2026-02-14,7257737498,33001.3,S132,شركة النسيم الجديد المحدودة,91,MK029
2026-02-14,7257737488,33002.2,S132,شركة النسيم الجديد المحدودة,91,MK018
2026-02-14,7257736927,33003.2,S132,مؤسسة الدائرة للنقليات,91,MK047
2026-02-14,7257736915,33001.5,S132,مؤسسة الدائرة للنقليات,91,MK064
2026-02-14,7257736901,32986.6,S132,شركة تزويد السعودية المحدودة,91,MK006
2026-02-14,7257736895,32992.5,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK004
2026-02-14,7257731730,31994.7,S132,شركة القوة المتجددة للوقود,ديزل,MK033
2026-02-14,7257731735,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK018
2026-02-14,7257731724,31991.4,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-02-14,7257731709,31992.9,S132,شركة القوة المتجددة للوقود,ديزل,MK064
2026-02-14,7257731665,33001.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-14,7257736791,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK022
2026-02-14,7257736794,31993.8,S132,شركة القوة المتجددة للوقود,ديزل,MK047
2026-02-14,7257736805,32001.8,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-02-14,7257736854,31786.0,S132,شركة القوة المتجددة للوقود,91,MK068
2026-02-14,7257736870,33008.8,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK028
2026-02-14,7257736879,32005.0,S091,مؤسسه عفراء امحمد ناصر المنجحي للنقليات,95,JA060
2026-02-14,7257736875,31998.0,S091,شركة ناقلين المحدودة,91,JA061
2026-02-14,7257741296,32996.0,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK046
2026-02-14,7257742994,32992.8,S132,شركة تزويد السعودية المحدودة,95,MK004
2026-02-14,7257743111,33003.7,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-02-14,7257743162,33003.1,S132,شركة النسيم الجديد المحدودة,95,MK072
2026-02-14,7257743832,32990.7,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-02-14,7257743198,32991.4,S132,شركة النسيم الجديد المحدودة,91,MK016
2026-02-14,7257743292,33003.8,S132,شركة أفق الطائف,95,MK017
2026-02-14,7257743207,33002.0,S132,شركة النسيم الجديد المحدودة,91,MK031
2026-02-14,7257743216,32991.1,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-02-14,7257743241,32991.0,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-02-14,7257743276,32991.3,S132,مؤسسة الدائرة للنقليات,95,MK047
2026-02-14,7257743685,32988.1,S132,شركة النسيم الجديد المحدودة,95,MK008
2026-02-14,7257731652,33004.0,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-02-14,7257731688,33002.0,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-02-14,7257736833,32002.2,S132,شركة القوة المتجددة للوقود,ديزل,MK093
2026-02-14,7257736840,31954.1,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-02-14,7257737589,32993.2,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-02-15,7257744050,32858.8,S132,شركة تزويد السعودية المحدودة,91,MK035
2026-02-15,7257744039,33002.1,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK063
2026-02-15,7257744014,33001.2,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK046
2026-02-15,7257743797,33001.6,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-02-15,7257743786,32974.6,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-02-15,7257743772,32999.1,S132,شركة النسيم الجديد المحدودة,91,MK029
2026-02-15,7257744761,33001.9,S132,شركة النسيم الجديد المحدودة,91,MK020
2026-02-15,7257744739,33003.1,S132,شركة أفق الطائف,91,MK033
2026-02-15,7257744702,33001.9,S132,شركة أفق الطائف,91,MK017
2026-02-15,7257744689,33002.0,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-02-15,7257744657,32001.6,S132,شركة القوة المتجددة للوقود,91,MK100
